Rate,Weight,Time
0.418,0.195706,0.07109564633942897
0.419,0.196133,0.07141757443431637
0.42,0.19656,0.07173950252920369
0.421,0.19698500000000002,0.0720614306240911
0.422,0.19741,0.07238335871897841
0.423,0.197835,0.07270528681386582
0.424,0.19826000000000002,0.07302721490875314
0.425,0.198685,0.07334914300364054
0.426,0.19911,0.07367107109852787
0.427,0.19953500000000002,0.07399299919341526
0.428,0.19996,0.07431492728830259
0.429,0.200385,0.07642170645655898
0.43,0.20081000000000002,0.07683674395583777
0.431,0.201233,0.07725178145511666
0.432,0.201656,0.07766681895439545
0.433,0.202079,0.07808185645367435
0.434,0.202502,0.07849689395295315
0.435,0.202925,0.07891193145223205
0.436,0.20334799999999997,0.07932696895151083
0.437,0.20377099999999998,0.07974200645078973
0.438,0.204194,0.08015704395006852
0.439,0.20461699999999997,0.08057208144934741
0.44,0.20503999999999997,0.0809871189486262
0.441,0.20546099999999998,0.0814021564479051
0.442,0.20588199999999998,0.0818171939471839
0.443,0.206303,0.0822322314464628
0.444,0.20672399999999996,0.08264726894574159
0.445,0.20714499999999997,0.0830623064450205
0.446,0.20756599999999997,0.08347734394429927
0.447,0.20798699999999998,0.08389238144357816
0.448,0.20840799999999998,0.08430741894285695
0.449,0.208829,0.08472245644213586
0.45,0.20925,0.08513749394141465
0.451,0.209669,0.08555253144069354
0.452,0.210088,0.08596756893997232
0.453,0.210507,0.08638260643925123
0.454,0.21092599999999997,0.08679764393853001
0.455,0.21134499999999998,0.08721268143780891
0.456,0.21176399999999998,0.0876277189370877
0.457,0.21218299999999998,0.08804275643636661
0.458,0.21260199999999999,0.0884577939356454
0.459,0.213021,0.0888728314349243
0.46,0.21344,0.08928786893420307
0.461,0.213857,0.089702906433482
0.462,0.214274,0.09011794393276076
0.463,0.214691,0.09053298143203967
0.464,0.215108,0.09094801893131846
0.465,0.215525,0.09136305643059736
0.466,0.215942,0.09177809392987615
0.467,0.216359,0.09219313142915506
0.468,0.216776,0.09260816892843382
0.469,0.21719299999999997,0.09302320642771268
0.47,0.21760999999999997,0.09343824392699152
0.471,0.218025,0.09385328142627038
0.472,0.21844,0.09426831892554921
0.473,0.218855,0.09468335642482806
0.474,0.21927,0.09509839392410689
0.475,0.21968500000000002,0.09551343142338574
0.476,0.22010000000000002,0.0959284689226646
0.477,0.22051500000000002,0.09634350642194342
0.478,0.22093000000000002,0.0967585439212223
0.479,0.22134500000000001,0.09717358142050112
0.48,0.22176,0.09758861891977996
0.481,0.222173,0.09800365641905881
0.482,0.222586,0.09841869391833766
0.483,0.222999,0.09883373141761648
0.484,0.223412,0.09924876891689535
0.485,0.223825,0.09966380641617417
0.486,0.224238,0.10007884391545305
0.487,0.224651,0.10049388141473187
0.488,0.225064,0.10090891891401073
0.489,0.22547699999999998,0.10132395641328956
0.49,0.22588999999999998,0.10173899391256841
0.491,0.22630099999999997,0.10215403141184724
