Rate,Weight,Time,ell,p,p^+_x,p^+_y,i,p^-_x,p^-_y,N
0.536,0.2,0.10951403198920451,0.124868044,0.0537485182,0.01870925302,0.021573852509999998,0.0276829405,0.019856999139999998,0.0099779172327,0.199999962
0.537,0.2,0.10895133318555635,0.12550639,0.05414889,0.019210995,0.0124862675,0.0273623,0.01960914,0.01420608,0.19999998
0.538,0.2,0.10838945454716853,0.12611053,0.05453517,0.019695545000000002,0.011254432500000001,0.02704768,0.01936615,0.019399464999999998,0.19999997
0.539,0.2,0.10782840225889505,0.12673587,0.05492022,0.020197259999999998,0.01672403,0.02671776,0.01911183,0.014247365,0.19999994
0.54,0.2,0.10726818155353204,0.12736512,0.05531326,0.020696080000000002,0.0187113,0.02639392,0.0188628,0.0121526,0.19999998
0.541,0.2,0.1067088083287677,0.12795204,0.05568995,0.021179160000000002,0.011984270000000002,0.02607371,0.018615495,0.0157358075,0.19999998
0.542,0.2,0.10615029297905934,0.12861159,0.05609549,0.021693689999999998,0.014972545,0.02574483,0.018361864999999998,0.013485182499999998,0.19999994
0.543,0.2,0.10559263949753625,0.12919231,0.05647606,0.0221703,0.014062100000000001,0.02542876,0.01811983,0.018204055,0.19999985
0.544,0.2,0.10503584264785505,0.12981087,0.05686996,0.022664205,0.0146652325,0.02510697,0.017873335,0.0173713275,0.19999996
0.545,0.2,0.10447995106520194,0.130418935,0.0572609878,0.023155290820000004,0.013863072210000002,0.0247859024,0.01762670098,0.008828324102,0.199999865
0.546,0.2,0.10392493180836768,0.13104126,0.05765924,0.023651079999999998,0.012124429999999999,0.02446368,0.0173804,0.01059067,0.19999996
0.547,0.2,0.10337083212867393,0.13166564,0.05805989,0.024147540000000002,0.01915818,0.02414169,0.017134515,0.0125540175,0.19999988
0.548,0.16666666666666666,0.10368328105166053,0.122989048,0.0491959422,0.0014647358460000027,0.0010243097380000013,0.0471115704,0.034885212,0.017557271668,0.166665176
0.549,0.16666666666666666,0.10406612202045729,0.123422279,0.0495120544,0.0019514997520000002,0.003338831226,0.0467339423,0.03458703675,0.0172935803181475,0.16666369
0.55,0.16666666666666666,0.10444900838090514,0.12384481,0.04982189,0.00243129,0.001465875,0.04635885,0.034291535,0.0180687475,0.16666619
0.551,0.16666666666666666,0.10483317970123175,0.124269827,0.0501362089,0.002917229112,0.0015852099549999998,0.0459786118,0.0339918719,0.0169959465179252,0.166662695
0.552,0.16666666666666666,0.10521699996735333,0.124713791,0.0504580061,0.003407070816000001,0.0017908474871000005,0.0456028151,0.03369498515,0.017186369228,0.166666583
0.553,0.16666666666666666,0.10560217622539159,0.12515118,0.05077783,0.0038919150000000027,0.0021163475000000012,0.04522452,0.033400149999999997,0.026515584999999998,0.16666387
0.554,0.16666666666666666,0.10598726281103321,0.12554641,0.05108257,0.004363634999999999,0.0058199775,0.04485382,0.03310547,0.019174024999999997,0.16666651
0.555,0.16666666666666666,0.10639829630232946,0.132112768,0.0527372106,0.00707878631,0.0055808793249999995,0.0427665096,0.032304524,0.0162154931022,0.166666586
0.556,0.16666666666666666,0.10675979293817592,0.126381672,0.0517086233,0.005325681260000001,0.00811910333,0.044099295,0.032511938899999995,0.016256275425315,0.166666535
0.557,0.16666666666666666,0.10714714659760129,0.12680398,0.05202651,0.005810385,0.0032697725000000004,0.0437203,0.03221403,0.017220714999999998,0.1666647
0.558,0.16666666666666666,0.10753483993949442,0.127208341,0.0523364603,0.006287011839999999,0.0031906023944999994,0.0433439382,0.0319178705,0.0159708009675,0.166664901
0.559,0.16666666666666666,0.10792389920621892,0.127650248,0.0526659058,0.00678332293,0.004126606591,0.042958382,0.031616206300000005,0.01580810509144707,0.166658635
0.56,0.16666666666666666,0.10831185077471306,0.128068808,0.0529812539,0.007257091979999999,0.0036319693720599996,0.0425905387,0.03132737195,0.015835955809,0.166666602
0.561,0.16666666666666666,0.10876801114582857,0.113722454,0.0471853602,0.002629958733999998,0.0013168107307099989,0.0433637414,0.03116684593,0.017785275235,0.166654897
0.562,0.16666666666666666,0.10909173886972774,0.128899314,0.0536190479,0.00822158459,0.0041757254529,0.0418338853,0.030734012909999997,0.015367009945853249,0.166664418
0.563,0.16666666666666666,0.10948300397757264,0.12932333,0.05394366,0.0087111,0.00435555,0.0414509,0.03043386,0.01802941,0.16665994
0.564,0.16666666666666666,0.10987392975138212,0.129754629,0.0542418219,0.00919705017,0.004598525085331368,0.0410619105,0.03013087766,0.01620546557,0.166663886
0.565,0.16666666666666666,0.1102659007526929,0.13011828,0.05456833,0.009658915,0.0118293475,0.04069912,0.0298454,0.018377980000000002,0.1666637
0.566,0.16666666666666666,0.11065820613051591,0.130565527,0.0549062464,0.01014808523,0.0050741561537619995,0.0403265368,0.02955428977,0.016600765575,0.166666354
0.567,0.16666666666666666,0.11105143347891071,0.130979815,0.0552299177,0.010629589749999998,0.009496945215,0.0399495814,0.02925957848,0.014629789240600991,0.166666642
0.568,0.16666666666666666,0.11144537984285109,0.13138917,0.05555051,0.011110239999999999,0.014926409999999998,0.03957065,0.028963734999999997,0.015600687499999998,0.16666632
0.569,0.16666666666666666,0.11183991068972021,0.131808219,0.0558793466,0.011593696849999998,0.005890079409699999,0.039193532,0.02866965505,0.018769189625000002,0.166666601
0.57,0.16666666666666666,0.11140804804766372,0.13222317,0.05620658,0.012076309999999998,0.011621774999999999,0.03881562,0.028375070000000002,0.019536555,0.16666664
0.571,0.16666666666666666,0.11080396295869147,0.132650796,0.056539815,0.012564821739999999,0.006292822710399999,0.0384348866,0.028079234190000003,0.022872252595000003,0.166666472
0.572,0.16666666666666666,0.1102005915685415,0.13304968,0.05686238,0.013041889999999999,0.007104314999999999,0.03805816,0.02778526,0.02328056,0.1666659
0.573,0.16666666666666666,0.10959822925399604,0.133460558,0.0571954262,0.01352724003,0.006882024703,0.0376790149,0.0274889865,0.022075531619999998,0.166662484
0.574,0.16666666666666666,0.10899723628261045,0.134151337,0.0576255533,0.014129616480000001,0.01630115285,0.0372417002,0.027166546639999997,0.01358572156942,0.166653244
0.575,0.16666666666666666,0.10839435194520489,0.13428442,0.05785175,0.014487195000000001,0.0106983675,0.0369242,0.0269041,0.01795903,0.16666643
0.576,0.16666666666666666,0.1077938361618413,0.13469853,0.05818256,0.014973155000000002,0.012354937500000001,0.03654147,0.026607235,0.0133036175,0.16666512
0.577,0.16666666666666666,0.10719371238510692,0.13508826,0.05850764,0.015443835000000001,0.008131517500000001,0.03616923,0.026318164999999998,0.0142437825,0.16666664
0.578,0.16666666666666666,0.10659502490390799,0.13552657,0.05885679,0.015945305,0.011119912499999999,0.03577942,0.02601695,0.016291855,0.16666168
0.579,0.16666666666666666,0.10599596643545058,0.13592576,0.05919059,0.01641952,0.01154084,0.03540993,0.025729305,0.0137639825,0.16666664
0.58,0.16666666666666666,0.1053982656399475,0.136347481,0.0595283362,0.016906948659999997,0.008576479253999998,0.035025971,0.025434486460000003,0.014495492930000001,0.166665924
0.581,0.16666666666666666,0.1048011471499396,0.13675431,0.05986234,0.017387885,0.008996922499999999,0.03464763,0.025141865,0.0227385725,0.16666665
0.582,0.14285714285714285,0.10501403808250337,0.132285544,0.0521607697,0.039156937359131505,0.01972568059856575,7.18173698e-09,4.82636801e-09,3.2173380005e-08,0.142857116
0.583,0.14285714285714285,0.10535695823976034,0.131285705,0.0519922474,0.03888311046655598,0.02537068980327799,5.46688804e-09,2.7334440289467857e-09,1.3672782150663929e-09,0.142857142
0.584,0.14285714285714285,0.10570209621522071,0.130285604,0.0518246289,0.03861081495,0.020229515783,3.61539966e-21,2.9574808799999998e-21,1.4787404399999999e-21,0.14285712
0.585,0.14285714285714285,0.10604944527750376,0.129285636,0.0516536873,0.038338716927732566,0.019243216130866284,4.45348659e-11,2.226743295e-11,1.1133992924715e-11,0.142857129
0.586,0.14285714285714285,0.10639900372394333,0.128285578,0.0514832112,0.03806801549999999,0.019034472114355994,2.18407885e-17,4.603787915e-17,2.7562880030189396e-09,0.142857116
0.587,0.14285714285714285,0.1067507647999542,0.127285614,0.0512999513,0.03779434435,0.018948162001900002,0.0,0.0,7.66016114e-09,0.142857124
0.588,0.14285714285714285,0.10710472515925189,0.126285056,0.0511240993,0.037524149950170504,0.018895854966085254,1.18999659e-07,9.30797355e-08,7.621237235e-08,0.142857122
0.589,0.14285714285714285,0.10746087462784185,0.125285625,0.0509437086,0.0372540849,0.01863562610663,0.0,0.0,9.32508341e-12,0.142857127
0.59,0.14285714285714285,0.10781922302651437,0.124285486,0.0507643563,0.036985340650000004,0.018492670880837146,0.0,0.0,2.7866422e-13,0.14285709
0.591,0.14285714285714285,0.10817975347895221,0.123285301,0.0505756898,0.0367146590998036,0.021776242789901798,5.24003928e-08,3.515507559e-08,9.933988379499999e-08,0.142857116
0.592,0.14285714285714285,0.10854104313588003,0.124099192,0.0510430463,0.0006539267220000006,0.0003269633610163897,0.0500806947,0.03637950275,0.018431011279,0.142855049
0.593,0.14285714285714285,0.10890307588913964,0.124469058,0.0513499513,0.0011494366290000012,0.0006184288220000006,0.049657831,0.036058663899999996,0.018096562563499997,0.142852873
0.594,0.14285714285714285,0.10926464414027441,0.125077134,0.0517394602,0.001723915125999997,0.0008651760797499985,0.0492026143,0.035735125150000005,0.022041283525000004,0.142856862
0.595,0.14285714285714285,0.10962741014846407,0.12505692,0.05191012,0.0020741399999999986,0.0022378399999999996,0.04885362,0.03543409,0.024234145,0.14285662
0.596,0.14285714285714285,0.10999078113322482,0.12533565,0.05218414,0.00253423,0.001458655,0.04844758,0.03511899,0.020039075,0.14285643
0.597,0.14285714285714285,0.110354937794002,0.125630384,0.052469143,0.0030026985190000004,0.0015013492595000002,0.0480394197,0.03480249625,0.017741106519000002,0.14285497
0.598,0.14285714285714285,0.11071905889085568,0.125915957,0.0527485913,0.003462546072,0.001731273645493362,0.0476376327,0.03449077685,0.017490588354,0.142857095
0.599,0.14285714285714285,0.11103399105227424,0.12620007,0.05303002,0.003929514999999998,0.005640347499999998,0.04722623,0.034172405,0.0183056425,0.14285376
0.6,0.14285714285714285,0.11039994940634938,0.12648952,0.05331495,0.004397155000000001,0.0025938275000000005,0.04681684,0.03385563,0.017285775,0.14285195
0.601,0.14285714285714285,0.10976566960803129,0.126753222,0.0535902908,0.004848109430000001,0.005243373145000001,0.0464216234,0.0335469018,0.0168253332642,0.1428551
0.602,0.14285714285714285,0.10913256663537485,0.127053074,0.0538795667,0.005317691139999999,0.0026588455699999994,0.0460118169,0.03323169545,0.017839117935,0.142854811
0.603,0.14285714285714285,0.10849964146266011,0.12737256,0.05417171,0.005790854999999998,0.004577337499999999,0.0455995,0.03291782,0.02424437,0.14285711
0.604,0.14285714285714285,0.10786772607238528,0.127652271,0.0544581179,0.006255775409999998,0.003189251991799999,0.0451909543,0.032602320850000005,0.024923014625000003,0.14285706
0.605,0.14285714285714285,0.1074051486906396,0.109285707,0.0477556236,0.03298590238783755,0.025415247173918777,9.24324884e-10,6.08734774e-10,4.756208457e-09,0.142857142
0.606,0.14285714285714285,0.10660584950330887,0.128186356,0.0550220744,0.007172434410000001,0.0036164018378000004,0.0443865352,0.03197611389,0.018084192574999998,0.142856385
0.607,0.14285714285714285,0.10598935546773766,0.126987376,0.0551820232,0.00687377656,0.0034594375356000002,0.0447260315,0.03206216593,0.025364279004999997,0.142849574
0.608,0.14285714285714285,0.10534653567921677,0.128755536,0.0556000467,0.00810289821,0.004051449105,0.0435698614,0.03134786735,0.022380333565,0.142855545
0.609,0.14285714285714285,0.10471755826087024,0.12901309,0.05588091,0.008554844999999998,0.005614932499999999,0.04316976,0.0310386,0.024017459999999997,0.14285688
0.61,0.125,0.10413571799218706,0.12768828,0.05022711,0.03496334,0.0230805,0.00346157,0.002704045,0.0030303025,0.12499998
0.611,0.125,0.10444682143477084,0.12790371,0.05042188,0.035334005,0.0182585125,0.00312161,0.002435965,0.0059378325,0.12499998
0.612,0.125,0.10475857605000274,0.12813159,0.05062119,0.035711285,0.0255737025,0.0027776,0.00216541,0.001082705,0.12499998
0.613,0.125,0.10507098973072906,0.12833156,0.05081731,0.036075644999999996,0.018781162499999997,0.00244122,0.00190083,0.004753955,0.12499998
0.614,0.125,0.10538406975050277,0.12856177,0.05101852,0.036453374999999996,0.0215974075,0.00209653,0.001630865,0.0029981125000000004,0.12499997
0.615,0.125,0.10569782106463538,0.12877038,0.05121659,0.03682093,0.018826675,0.00175689,0.0013654650000000002,0.0016383725,0.12499998
0.616,0.125,0.10601225483221027,0.1289907,0.0514181656,0.03719436022,0.0265545687,0.00141377556,0.001097821194,0.000549184704153,0.124999981
0.617,0.125,0.10632737704397019,0.12920081,0.05161844,0.03756334,0.02288021,0.00107282,0.00083207,0.000582645,0.12499998
0.618,0.125,0.10664319658224936,0.12942332,0.05182323,0.037938535,0.024125957500000003,0.00072824,0.0005641800000000001,0.00101987,0.12499998
0.619,0.125,0.10695972164842596,0.129627376,0.0520221634,0.038303778401,0.019237437442200002,0.000388058198,0.000300368565,0.00027445961850000003,0.124999985
0.62,0.125,0.10727696292183109,0.129792853,0.0522097353,0.0386482699782,0.0275054401291,5.84777436e-05,4.53254753e-05,2.3127506651e-05,0.124999984
0.621,0.125,0.10759570744113886,0.128999497,0.0521346133,0.03849318485131,0.019273018267055,1.0459738e-07,9.34998246e-08,4.674991230004006e-08,0.124999984
0.622,0.125,0.10791724740480571,0.127999999,0.052009376,0.03823415029789638,0.020732884798948192,4.20724855e-12,1.025565894275e-09,5.152641972775e-10,0.125
0.623,0.125,0.1082416055362111,0.126999803,0.0518613363,0.03796850842652635,0.019263087285263172,3.54469473e-08,2.859123955e-08,2.9481372075e-08,0.124999984
0.624,0.125,0.10856876816573491,0.12599987,0.0517347016,0.03771170625217572,0.02668787434608786,9.56485566e-11,4.78242783e-11,2.391943552283e-11,0.124999979
0.625,0.125,0.1088987259139429,0.124999822,0.0515852111,0.03744845965,0.019339960471,3.14204245e-19,2.476899801e-19,1.2384499005e-19,0.124999968
0.626,0.125,0.10823147539250938,0.123999837,0.051446583,0.03719032041245115,0.026315122636225576,9.1750977e-09,4.58754885e-09,2.293774425e-09,0.124999981
0.627,0.125,0.10756700683405397,0.122999784,0.0513139286,0.0369355855562397,0.01848089327721985,1.48875206e-08,8.4619623e-09,4.23098115e-09,0.124999973
0.628,0.125,0.10690532179832368,0.121999764,0.0511519426,0.03667221788970935,0.018431522598454674,8.4205813e-09,4.210290650183834e-09,3.711021682509192e-08,0.124999967
0.629,0.125,0.10624640199363569,0.120999731,0.051002091,0.0364142911918804,0.0255862977259402,6.10162392e-08,4.4316961200000007e-08,2.3926121010000002e-08,0.124999981
0.63,0.125,0.10559026511212766,0.119999821,0.0508471963,0.036156086642242825,0.018078043321121413,5.81551435e-09,2.907757175008786e-09,1.453878587504393e-09,0.124999985
0.631,0.125,0.1049359276850591,0.12012254,0.0510801792,0.00042066237400000016,0.00021914262635000007,0.0504431692,0.035836833299999996,0.02597139291,0.124999876
0.632,0.125,0.10428219084782239,0.12033621,0.05133687,0.0008764599999999999,0.0006157599999999999,0.05001071,0.035508965,0.025873562500000002,0.12499972
0.633,0.125,0.10362898684293874,0.12052638,0.05159104,0.0013228400000000005,0.0014217700000000002,0.04958802,0.03518486,0.019506719999999998,0.12499978
0.634,0.125,0.1029763568522847,0.12072423,0.05184889,0.0017723650000000004,0.0016723325,0.04916372,0.03486043,0.024759555,0.12499993
0.635,0.1111111111111111,0.1025043330675302,0.11760907,0.04673194,0.028242745,0.0151488925,0.00815165,0.006285305,0.0076345725,0.1111111
0.636,0.1111111111111111,0.1027994898266512,0.117725862,0.0468935394,0.028600022750000002,0.020484606795000002,0.00779145734,0.00600168765,0.0030230854668,0.111111095
0.637,0.1111111111111111,0.10309525341104323,0.117918295,0.0470822369,0.028994747755,0.0144973738775,0.00741243857,0.005705323284999999,0.0028526616425000096,0.111111091
0.638,0.1111111111111111,0.1033916347925008,0.11807507,0.04726358,0.029373089999999998,0.016401525,0.00704264,0.00541557,0.006636025,0.11111109
0.639,0.1111111111111111,0.10368863638323665,0.118240258,0.0474473278,0.029755078940000002,0.014882881749070001,0.00667060258,0.00512468298,0.00640093267,0.111111094
0.64,0.1111111111111111,0.10398627513287974,0.11840161,0.04763201,0.030135985,0.0209343125,0.00629876,0.00483443,0.003305625,0.11111107
0.641,0.1111111111111111,0.10428455729131281,0.11856051,0.04781568,0.03051607,0.015426134999999999,0.00592638,0.00454417,0.006688205,0.11111102
0.642,0.1111111111111111,0.10458348097716827,0.118723677,0.0480026704,0.03089794003,0.019807266815000002,0.00555336268,0.0042540787,0.00212703935,0.111110972
0.643,0.1111111111111111,0.10488303043249561,0.118914073,0.0481968508,0.031292983355,0.0156712458694,0.00517205607,0.003958825545,0.002078486766,0.111111092
0.644,0.1111111111111111,0.10518326722716317,0.119038125,0.0483744508,0.03165629612,0.015879185901900003,0.0048084587,0.0036761167599999997,0.0020553896879999998,0.111111063
0.645,0.1111111111111111,0.10548416348907712,0.11920296,0.04856266,0.032037684999999996,0.0218682425,0.00443259,0.0033871350000000003,0.0026968375000000003,0.11111109
0.646,0.1111111111111111,0.10578573954099696,0.119348843,0.0487487864,0.032413435115,0.016206717853224386,0.00406221077,0.003099449455,0.0015820434742,0.111111096
0.647,0.1111111111111111,0.10608800706199999,0.119502047,0.0489363632,0.032791128795,0.01639830539335,0.00368877221,0.002811679454,0.0014337161369,0.111111078
0.648,0.1111111111111111,0.1061770697809878,0.11966547,0.04912836,0.033174680000000005,0.023333250000000003,0.0033116,0.00252167,0.0015658550000000001,0.11111111
0.649,0.1111111111111111,0.1054807346981286,0.11981116,0.04931618,0.033549045,0.0187158525,0.00293925,0.002235765,0.0048593025,0.1111111
0.65,0.1111111111111111,0.10478512049247105,0.1199536,0.04950614,0.0339246,0.01789156,0.00256698,0.00194889,0.001099155,0.11111101
0.651,0.1111111111111111,0.10409019900658012,0.12011638,0.04969997,0.03430654,0.022152540000000002,0.00218819,0.001660845,0.0022412925,0.11111107
0.652,0.1111111111111111,0.10339601495995414,0.120266534,0.0498918416,0.03468414495,0.0173420857344229,0.0018121505,0.001373999188,0.001100264328,0.111111089
0.653,0.1111111111111111,0.10270256983548934,0.120415724,0.0500852447,0.0350617888,0.018426088714,0.0014358367,0.001087448137,0.0005773839151,0.111111095
0.654,0.1111111111111111,0.10200987226702776,0.12056265,0.0502781,0.035438195,0.0185078775,0.00105939,0.000801475,0.0009214474999999999,0.1111111
0.655,0.1111111111111111,0.10131793050586817,0.120712358,0.0504738716,0.035816864980500004,0.025162041010250002,0.000681176639,0.0005148079505,0.000257830748149,0.111111095
0.656,0.1111111111111111,0.10062675366169929,0.120860519,0.0506714325,0.036195306234,0.018533249416,0.000302814432,0.0002286701605,0.00040441167625000004,0.111111095
0.657,0.1,0.10038470197987155,0.10927754,0.0437344,0.02273944,0.01438805,0.01210244,0.00920392,0.005124500000000001,0.09999995
0.658,0.1,0.10066684448359858,0.10939887,0.04390392,0.023124029999999997,0.013650724999999999,0.01171114,0.00889855,0.005818615,0.09999998
0.659,0.1,0.10094957913974735,0.10952175,0.04407647,0.023510325,0.012003802499999999,0.01131884,0.00859287,0.007264085,0.09999997
0.66,0.1,0.10123289687086628,0.1096467,0.04424746,0.02389769,0.013317124999999999,0.01092456,0.008286,0.00796452,0.09999998
0.661,0.1,0.10151682550243671,0.109773649,0.0444264808,0.024288309780000003,0.012144155166179628,0.010530211,0.00797913143,0.006262517315,0.0999999406
0.662,0.1,0.10180133454776157,0.109907764,0.0445970778,0.024678941030000002,0.012606236173000001,0.0101313595,0.00767063515,0.0038682162099,0.0999999849
0.663,0.1,0.10208646657626837,0.11001082,0.04476466,0.025055824999999997,0.0176752325,0.00974237,0.007368665,0.0043951625,0.09999997
0.664,0.1,0.10237221050365813,0.11009959,0.04493469,0.025425895,0.0181086575,0.00935942,0.00707147,0.003535735,0.1
0.665,0.1,0.1026585850289268,0.110250777,0.0451148153,0.025827788985,0.012970789472,0.00895247263,0.006758532535,0.0033828038670200003,0.0999999836
0.666,0.1,0.10294559368474929,0.11036278,0.04528754,0.026210129999999998,0.017898434999999997,0.00855812,0.006454700000000001,0.004357880000000001,0.09999998
0.667,0.1,0.10323328616444197,0.11050167,0.04547046,0.026607685,0.0154783925,0.00815611,0.006144655,0.0063659975,0.0999998
0.668,0.1,0.1033287341401644,0.1106036,0.04564153,0.026982739999999998,0.01386027,0.00776501,0.005845385,0.0062319125,0.09999997
0.669,0.1,0.10261768771525336,0.110711026,0.045817964,0.02736464769,0.013845543426000001,0.00737050952,0.00554240427,0.00277120475328478,0.0999999849
0.67,0.1,0.1019073169141334,0.110836134,0.0459964134,0.02775307069,0.014587125159,0.00696925482,0.00523702034,0.00261851017,0.099999971
0.671,0.1,0.10119760952712294,0.110942937,0.0461753668,0.02813582881,0.014068020387544,0.00657455708,0.00493399303,0.0024992089107,0.0999999795
0.672,0.1,0.10048859539282518,0.11106982,0.04635814,0.028527419999999998,0.016047409999999998,0.00617158,0.00462739,0.003627855,0.09999996
0.673,0.1,0.0997802690811102,0.11116672,0.04653498,0.02890452,0.0149052,0.00577812,0.00432724,0.00304207,0.09999995
0.674,0.1,0.0990726470379803,0.11128091,0.04671696,0.029290675000000002,0.0184598775,0.00537765,0.004023275,0.0041296375,0.09999993
0.675,0.1,0.0983657177183345,0.11139285,0.04689826,0.029675004999999997,0.015022692499999999,0.00497783,0.003720415,0.0036881175,0.09999998
0.676,0.09090909090909091,0.09790914046356747,0.102178084,0.0410658644,0.01806917606,0.01065930936,0.0155420181,0.011667655820000001,0.005833827915865154,0.0909090601
0.677,0.09090909090909091,0.09818009878275867,0.102255658,0.0412293651,0.018452381849999998,0.009226190924999999,0.0151388385,0.01135443825,0.005890273518,0.0909090431
0.678,0.09090909090909091,0.09845166702962958,0.102352094,0.0413920884,0.01884414631,0.009423033906889,0.0147276187,0.01103607402,0.00551959281929,0.0909088565
0.679,0.09090909090909091,0.09872368408707766,0.10243888,0.0415526175,0.01923058265,0.00962012968009,0.0143186331,0.010720352360000001,0.006511833630000001,0.0909090689
0.68,0.09090909090909091,0.09899633841428052,0.102538266,0.0417166501,0.01962452114,0.00981226057,0.0139057941,0.01040090259,0.008971736885,0.0909090718
0.681,0.09090909090909091,0.09926958989423491,0.102628099,0.0418817716,0.02001290776,0.0100489791918,0.0134958516,0.01008543348,0.008934682999999999,0.0909090117
0.682,0.09090909090909091,0.09954344083102072,0.10271634,0.0420460569,0.020401867630000004,0.010266341644200002,0.0130844105,0.00976884003,0.008171237495,0.0909089153
0.683,0.09090909090909091,0.09981781473197623,0.10280914,0.04221162,0.02079206,0.01348906,0.01267186,0.00945233,0.006680955000000001,0.09090907
0.684,0.09090909090909091,0.10009284989376048,0.102895021,0.0423766117,0.021180073089999998,0.010607274964599999,0.0122603155,0.00913646978,0.00457415394255,0.0909090338
0.685,0.09090909090909091,0.10036847451514279,0.1029859,0.0425432,0.021570075,0.014227647500000001,0.01184631,0.008820135,0.0052418774999999996,0.09090907
0.686,0.09090909090909091,0.10015094605559138,0.103080766,0.0427125012,0.02196286863,0.010982218105849,0.0114307302,0.00850278482,0.0042662024038,0.090909076
0.687,0.09090909090909091,0.09942783212205764,0.103162554,0.0428783618,0.02234962834,0.0155892334,0.0110180575,0.00818769422,0.00409488987023,0.0909090684
0.688,0.09090909090909091,0.09870536168171655,0.103242539,0.0430454252,0.02273568755,0.016257880805,0.0106058694,0.007873372870000001,0.003943415750710001,0.0909090364
0.689,0.09090909090909091,0.0979835214208209,0.103323894,0.0432106963,0.02312298723,0.012791373315,0.0101893693,0.0075574605,0.003779366836016,0.0909090612
0.69,0.09090909090909091,0.09726233341368938,0.10341354,0.04338425,0.023513939999999997,0.014346539999999998,0.00977539,0.007242425,0.0052672325,0.09090908
0.691,0.09090909090909091,0.09654181676521077,0.103497388,0.0435537716,0.023902765435,0.0119938694818,0.00935932751,0.006926989865,0.003463495342924321,0.0909090659
0.692,0.09090909090909091,0.09582196825763588,0.10357546,0.04372636,0.024288854999999998,0.013302907499999999,0.00894563,0.006614215,0.0048813375,0.09090906
0.693,0.08333333333333333,0.09539485700357198,0.09601992,0.03873969,0.014236309999999999,0.010863645,0.01834971,0.013606675000000002,0.007095717500000001,0.08333328
0.694,0.08333333333333333,0.0956562305762125,0.0960923192,0.0388970946,0.01462953906,0.00732213063048,0.0179276685,0.0132814362,0.00664781706501,0.0833333011
0.695,0.08333333333333333,0.09591815102469986,0.0961572161,0.0390509629,0.015019134980000001,0.01131742241,0.017505114,0.012957108549999999,0.00648227837027,0.0833333048
0.696,0.08333333333333333,0.09618064386313477,0.09623129,0.03920699,0.015414434999999997,0.007907257499999999,0.01707726,0.012629660000000001,0.0099827,0.08333325
0.697,0.08333333333333333,0.09644365521068606,0.09629473,0.03936061,0.015802075,0.0117010775,0.01665446,0.01230686,0.00658776,0.08333331
0.698,0.08333333333333333,0.09670728173831199,0.09636864,0.03951987,0.016199915000000002,0.012002917500000002,0.0162264,0.01197811,0.006145615,0.08333323
0.699,0.08333333333333333,0.09697147991467212,0.0964349429,0.0396774149,0.01659171564,0.0083052280252,0.015800506,0.011653197399999999,0.0058276171633,0.0833331596
0.7,0.08333333333333333,0.09723618235971249,0.0965126578,0.0398402331,0.016989690449999997,0.012545369745,0.0153716271,0.01132624587,0.0057313378484,0.0833333166
0.701,0.08333333333333333,0.0975015278018962,0.09655027,0.03998058,0.01736738,0.012761090000000001,0.01494942,0.01100376,0.00571192,0.08333332
0.702,0.08333333333333333,0.09702083616083851,0.0966052,0.04014196,0.017758154999999998,0.0099497775,0.01452399,0.010679165000000001,0.0086108125,0.0833326
0.703,0.08333333333333333,0.096287173758643,0.09665791,0.04029914,0.018136665,0.0119779225,0.01410695,0.010364555000000001,0.006948117500000001,0.08333323
0.704,0.08333333333333333,0.09555430140333399,0.0967621522,0.0404738373,0.01855328473,0.013127960625,0.0136629132,0.01002852219,0.005015068304989,0.0833333174
0.705,0.08333333333333333,0.09482208230116307,0.0968117271,0.0406329476,0.018938011619999997,0.010558879779999999,0.0132395392,0.00970803636,0.004854297810567,0.0833333173
0.706,0.08333333333333333,0.09409050438818581,0.0968708144,0.040794271,0.01932852556,0.0136857679,0.0128110995,0.009384429139999999,0.00469221565532424,0.0833332927
0.707,0.08333333333333333,0.0933595535175901,0.09692944,0.0409563,0.019718975,0.0100150675,0.01238219,0.009061055,0.0047723575,0.08333331
0.708,0.07692307692307693,0.09283737066892933,0.09060386,0.03663901,0.010965465,0.0068878125,0.02074864,0.01521074,0.00846406,0.076923
0.709,0.07692307692307693,0.0930902399051105,0.0906716169,0.0367930138,0.011364619170000001,0.005688534980500001,0.0203084855,0.01487832457,0.009414937065,0.0769230495
0.71,0.07692307692307693,0.09334366292011177,0.09071875,0.03694209,0.011757034999999997,0.008889047499999999,0.0198736,0.01454706,0.0080909,0.07692305
0.711,0.07692307692307693,0.09359762397633753,0.090770791,0.0370931039,0.01215215606,0.0061760582309,0.0194375477,0.0142147496,0.0071974041562,0.0769230592
0.712,0.07692307692307693,0.09385213320439184,0.0908198191,0.0372424735,0.012546426619999999,0.006273213309999999,0.0190000939,0.013882129690000002,0.006944097871830001,0.0769230618
0.713,0.07692307692307693,0.09410719718361289,0.09087157,0.03739491,0.012941590000000001,0.009565095000000001,0.01856199,0.013550224999999999,0.0075188825,0.07692306
0.714,0.07692307692307693,0.09436287660048075,0.09097708,0.0375578,0.013362315000000001,0.0100879275,0.01810253,0.013206724999999999,0.006925022499999999,0.07692293
0.715,0.07692307692307693,0.09461904884138012,0.09094483,0.0376902739,0.013721291790000001,0.009166473595,0.0176910419,0.01288798934,0.0064440086967446995,0.0769229734
