Rate,Weight,Time,ell,p,i,N
0.934,0.009900990099009901,0.03183135529898261,0.029178,0.0077209,0.00269734,0.00990099
0.935,0.009708737864077669,0.03137143101900979,0.02916207,0.00775897,0.00254605,0.00970739
0.936,0.009523809523809525,0.03094292577217939,0.03091578,0.00910512,0.00090304,0.00922375
0.937,0.009345794392523364,0.030479456241884376,0.02792233,0.00731513,0.00267805,0.00934561
0.938,0.009174311926605505,0.0299701976561719,0.02778506,0.00729328,0.0025937,0.00917431
0.939,0.009009009009009009,0.02946303428519762,0.02775234,0.00733498,0.00232378,0.00900666
0.94,0.008771929824561403,0.029103087496362832,0.02739126,0.00723403,0.00145096,0.00874825
0.941,0.008620689655172414,0.028581702926316153,0.02749912,0.00725135,0.00232142,0.00862069
0.942,0.008403361344537815,0.028195088881178058,0.0243582403,0.00608464432,7.8437894e-06,0.00840332775
0.943,0.008264462809917356,0.027593363390110214,0.02590592,0.00671593,0.00251699,0.00826434
0.944,0.008064516129032258,0.02717017385997106,0.02542879,0.00656859,0.00255264,0.00806451
0.945,0.007874015748031496,0.02679319021263336,0.0234819754,0.00583980283,6.57804594e-06,0.00787398787
0.946,0.007692307692307693,0.026268133629596135,0.02431268,0.00620437,0.00261654,0.00769231
0.947,0.007518796992481203,0.02577641001724359,0.02435122,0.0062594,0.00249635,0.00751879
0.948,0.007352941176470588,0.02528211654907613,0.02342318,0.00591405,0.00261026,0.00735294
0.949,0.007142857142857143,0.024821926435560273,0.02373024,0.00610274,0.00246715,0.00714286
0.95,0.006993006993006993,0.024367074844609,0.02332927,0.0059344,0.00195417,0.00698588
0.951,0.006802721088435374,0.023925266399982697,0.0217113976,0.00536629826,1.68173598e-05,0.00680253255
0.952,0.006622516556291391,0.023421885603563612,0.0214954534,0.00530528314,5.22742312e-06,0.00662251654
0.953,0.0064516129032258064,0.02293465558787751,0.02189892,0.00552995,0.00245646,0.00645156
0.954,0.006289308176100629,0.0224911193171724,0.0208270635,0.00513759918,5.88829175e-06,0.00628930734
0.955,0.006134969325153374,0.021967886456600222,0.02107358,0.00528328,0.00230332,0.00613411
0.956,0.005952380952380952,0.021540406351786837,0.0200702589,0.00492651938,2.00900207e-05,0.00595202921
0.957,0.005780346820809248,0.021051483969576956,0.01988393,0.00490128,0.00245064,0.00578034
0.958,0.0056179775280898875,0.020575595470583602,0.0194760969,0.0047802734,2.51606414e-06,0.00561771423
0.959,0.00546448087431694,0.020062584771313646,0.0191408778,0.00469078534,2.85577496e-07,0.00546448075
0.96,0.005291005291005291,0.01962499346322548,0.01839761,0.00445262,0.00012205,0.00529054
0.961,0.005128205128205128,0.019134788324324557,0.0195709,0.00497911,0.00085261,0.00503703
0.962,0.004975124378109453,0.018626535547605634,0.01806877,0.00441008,0.00220427,0.00497496
0.963,0.004807692307692308,0.01816927535780636,0.0177066575,0.00427647807,1.91613134e-05,0.00480761318
0.964,0.004651162790697674,0.01767515277267173,0.01701106,0.00408897,0.00013829,0.00465098
0.965,0.004484304932735426,0.017200123725784822,0.01648405,0.00393628,0.00022718,0.00448416
0.966,0.004329004329004329,0.016726177095407437,0.01596877,0.00375761,0.0002962,0.004329
0.967,0.004166666666666667,0.016219760296397236,0.01576934,0.00369149,0.00022949,0.00416656
0.968,0.004016064257028112,0.01574349680856649,0.01519662,0.00356202,0.00031521,0.00401606
0.969,0.003875968992248062,0.015254505763084066,0.01504857,0.00351918,0.00018689,0.00387588
0.97,0.0037174721189591076,0.014794970085930186,0.01464387,0.00335043,0.00017622,0.00371718
0.971,0.0035587188612099642,0.014288776719773797,0.01351325,0.00308611,0.00053304,0.00355872
0.972,0.0034129692832764505,0.013821072125159494,0.0143171903,0.00314154889,1.40914357e-05,0.00341296847
0.973,0.0032679738562091504,0.013327681314292288,0.01292483,0.00296565,0.00025703,0.00326664
0.974,0.003125,0.012852900180809755,0.0125010073,0.00285799081,7.73159093e-05,0.00312245044
0.975,0.002976190476190476,0.01235405062154224,0.0123831,0.00270643,0.0002724,0.00297589
0.976,0.002840909090909091,0.011859213544506423,0.01190776,0.00263135,0.00022332,0.00284021
0.977,0.0026954177897574125,0.011376347114101033,0.0111601,0.00250679,0.00047476,0.00269538
0.978,0.0025575447570332483,0.010893876124018053,0.01130902,0.00243181,0.00121546,0.00255635
0.979,0.0024154589371980675,0.010398676856406712,0.01018594,0.00223874,0.00051446,0.0024154
0.98,0.002277904328018223,0.009906669757638735,0.00967676,0.00211123,0.00055036,0.00227787
0.981,0.0021413276231263384,0.009411471163615895,0.00922246,0.00199882,0.00055933,0.00214133
0.982,0.002008032128514056,0.008922319378553022,0.00874366,0.00187774,0.00056735,0.00200803
0.983,0.001876172607879925,0.008431766266328111,0.00828482,0.00176363,0.00056459,0.00187617
0.984,0.0017452006980802793,0.007937325617035942,0.00780684,0.00164769,0.00056825,0.0017452
0.985,0.0016181229773462784,0.007448292490972566,0.00733307,0.00153177,0.00056269,0.00161812
0.986,0.0014903129657228018,0.006953305224186813,0.00685044,0.00141527,0.00056237,0.00149031
0.987,0.001366120218579235,0.006462304151089926,0.00638106,0.00130467,0.00055053,0.00136612
0.988,0.0012437810945273632,0.0059669265908637815,0.00594561,0.00119571,0.00051861,0.00124378
0.989,0.001122334455667789,0.00547303534551474,0.00538524318,0.00106826836,1.4162456e-06,0.00112233434
